Front,Back,Tags
What are compensating controls?,"Alternative security measures implemented when a primary control cannot be applied (e.g., using microsegmentation when full network segmentation is impractical).",2::Definitions
What is unusual outbound traffic as an IOC?,"Large data transfers, connections to known-bad IPs, or unusual protocols (e.g., DNS tunneling) leaving the network — may indicate data exfiltration.",2::Definitions
What is impossible travel as an IOC?,"A user logging in from geographically distant locations within an impossible time frame (e.g., login from US and Asia 5 minutes apart) — indicates credential compromise.",2::Definitions
What are geolocation anomalies as IOCs?,"Logins from unexpected countries, cities, or IP ranges that don't match the user's known location or travel patterns.",2::Definitions
What are privileged account anomalies as IOCs?,"Unusual behavior from admin accounts — logins at odd hours, unexpected privilege escalations, access to systems outside normal scope.",2::Definitions
What is increased database read volume as an IOC?,Sudden spikes in database queries (SELECT * FROM users) or large data dumps compared to baseline — may indicate an attacker harvesting data.,2::Definitions
What is IaaS (Infrastructure as a Service)?,"Cloud provider manages physical infrastructure, networking, and virtualization; customer manages OS, middleware, runtime, apps, and data.",3::Definitions
What is PaaS (Platform as a Service)?,"Provider manages runtime, middleware, OS, and infrastructure; customer only manages apps and data.",3::Definitions
What is SaaS (Software as a Service)?,"Provider manages everything including apps, runtime, middleware, OS, and infrastructure; customer just uses the application.",3::Definitions
How does the Shared Responsibility Model differ per service model?,"IaaS: customer secures most layers (OS, apps, data). PaaS: customer secures apps and data. SaaS: provider secures nearly everything, customer secures data and users.",3::Definitions
What is a public cloud?,"Third-party provider delivers computing resources to multiple tenants over the internet; elastic, pay-as-you-go.",3::Definitions
What is a private cloud?,"Dedicated cloud infrastructure for a single organization; more control, higher cost, often on-premises or hosted.",3::Definitions
What is a hybrid cloud?,Combination of public and private cloud with orchestration between them; allows workload portability and bursting.,3::Definitions
What is a community cloud?,"Shared infrastructure for organizations with common compliance, security, or policy concerns (e.g., government, healthcare).",3::Definitions
What is a multi-cloud strategy?,"Using services from multiple cloud providers simultaneously to avoid vendor lock-in, improve resilience, and optimize costs.",3::Definitions
What is on-premises vs cloud vs hybrid deployment?,"On-premises: full control, full responsibility. Cloud: provider manages infrastructure. Hybrid: mix of both with interconnectivity.",3::Definitions
What is a CASB (Cloud Access Security Broker)?,"On-premises or cloud-based security gateway between users and cloud providers; provides visibility, data security, compliance, and threat protection.",3::Definitions
What is CSPM (Cloud Security Posture Management)?,"Automated tools that continuously detect misconfigurations, compliance violations, and insecure deployments across cloud environments.",3::Definitions
What are key cloud security considerations?,"Shared physical servers (multi-tenancy risk), data remnants from decommissioned storage, weak IAM, and publicly exposed storage buckets.",3::Definitions
What is a secure baseline / golden image?,"Pre-hardened, standardized VM or container image approved for deployment; ensures consistent security configuration across all instances.",3::Definitions
What is a Type 1 hypervisor?,"Bare-metal hypervisor runs directly on host hardware (VMware ESXi, Microsoft Hyper-V, KVM); more efficient, better performance.",3::Definitions
What is a Type 2 hypervisor?,"Hosted hypervisor runs on top of an existing operating system (VirtualBox, VMware Workstation); adds overhead of host OS.",3::Definitions
What is a VM Escape attack?,Exploit that breaks out of a virtualized guest OS to access the hypervisor or other VMs; critical virtualization vulnerability.,3::Definitions
What is resource reuse in virtualization?,"Data remnants from one VM (memory, storage, cache) may be exposed to another VM if the hypervisor does not properly isolate or sanitize resources.",3::Definitions
What is a VM snapshot?,"Point-in-time save of a VM's state, disk, and memory; useful for backup and recovery but can expose sensitive data if left accessible.",3::Definitions
What is the difference between containers and VMs?,"Containers share the host OS kernel (lightweight, fast startup, less isolation). VMs include a full guest OS (heavier, stronger isolation boundary).",3::Definitions
What are the core Docker components?,"Images (read-only templates), Containers (running instances of images), Registry (repository for storing and distributing images, e.g., Docker Hub).",3::Definitions
